2026-01-17T17:45:01.099Z [DEBUG] Watching for changes in setting files C:\Users\danil\.claude...
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalMTLS starting
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalMTLS complete
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalAgents starting
2026-01-17T17:45:01.106Z [DEBUG] [init] configureGlobalAgents complete
2026-01-17T17:45:01.155Z [DEBUG] Using bash path: "C:\Program Files\Git\bin\bash.exe"
2026-01-17T17:45:01.163Z [DEBUG] [LSP MANAGER] initializeLspServerManager() called
2026-01-17T17:45:01.163Z [DEBUG] [LSP MANAGER] Created manager instance, state=pending
2026-01-17T17:45:01.163Z [DEBUG] [LSP MANAGER] Starting async initialization (generation 1)
2026-01-17T17:45:01.167Z [DEBUG] [STARTUP] Loading MCP configs...
2026-01-17T17:45:01.168Z [DEBUG] Found 0 plugins (0 enabled, 0 disabled)
2026-01-17T17:45:01.168Z [DEBUG] Total LSP servers loaded: 0
2026-01-17T17:45:01.168Z [DEBUG] [LSP SERVER MANAGER] getAllLspServers returned 0 server(s)
2026-01-17T17:45:01.168Z [DEBUG] LSP manager initialized with 0 servers
2026-01-17T17:45:01.168Z [DEBUG] [STARTUP] MCP configs loaded in 1ms
2026-01-17T17:45:01.169Z [DEBUG] LSP server manager initialized successfully
2026-01-17T17:45:01.169Z [DEBUG] LSP notification handlers registered successfully for all 0 server(s)
2026-01-17T17:45:01.174Z [DEBUG] [STARTUP] Running setup()...
2026-01-17T17:45:01.193Z [DEBUG] Loading skills from: managed=C:\ProgramData\ClaudeCode\.claude\skills, user=C:\Users\danil\.claude\skills, project=[]
2026-01-17T17:45:01.228Z [DEBUG] installed_plugins.json doesn't exist, returning empty V2 object
2026-01-17T17:45:01.231Z [DEBUG] Error log sink initialized
2026-01-17T17:45:01.240Z [DEBUG] Writing to temp file: C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json.tmp.36068.1768671901240
2026-01-17T17:45:01.245Z [DEBUG] Temp file written successfully, size: 2 bytes
2026-01-17T17:45:01.245Z [DEBUG] Renaming C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json.tmp.36068.1768671901240 to C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json
2026-01-17T17:45:01.246Z [DEBUG] File C:\Users\danil\.claude\todos\d4129214-f392-40d8-9204-5d276786fe0e-agent-d4129214-f392-40d8-9204-5d276786fe0e.json written atomically
2026-01-17T17:45:01.266Z [DEBUG] getPluginSkills: Processing 0 enabled plugins
2026-01-17T17:45:01.266Z [DEBUG] Total plugin skills loaded: 0
2026-01-17T17:45:01.266Z [DEBUG] Total plugin commands loaded: 0
2026-01-17T17:45:01.266Z [DEBUG] Registered 0 hooks from 0 plugins
2026-01-17T17:45:01.307Z [DEBUG] Loaded 0 unique skills (managed: 0, user: 0, project: 0, legacy commands: 0)
2026-01-17T17:45:01.307Z [DEBUG] [STARTUP] setup() completed in 133ms
2026-01-17T17:45:01.307Z [DEBUG] [STARTUP] Loading commands and agents...
2026-01-17T17:45:01.308Z [DEBUG] getSkills returning: 0 skill dir commands, 0 plugin skills, 0 bundled skills
2026-01-17T17:45:01.314Z [DEBUG] Total plugin agents loaded: 0
2026-01-17T17:45:01.317Z [DEBUG] [STARTUP] Commands and agents loaded in 10ms
2026-01-17T17:45:01.317Z [DEBUG] [STARTUP] Running showSetupScreens()...
2026-01-17T17:45:01.641Z [DEBUG] [render] initYoga starting
2026-01-17T17:45:01.670Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768671901670
2026-01-17T17:45:01.670Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:45:01.673Z [DEBUG] Temp file written successfully, size: 1057 bytes
2026-01-17T17:45:01.673Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:45:01.673Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768671901670 to C:\Users\danil\.claude.json
2026-01-17T17:45:01.674Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:45:01.705Z [DEBUG] [Claude in Chrome] Found chrome profiles: Default, Profile 1, Profile 2
2026-01-17T17:45:01.747Z [DEBUG] [render] initYoga complete
2026-01-17T17:45:01.777Z [DEBUG] [Claude in Chrome] Found brave profiles: Default
2026-01-17T17:47:37.112Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.154Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.189Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.230Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.280Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.282Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/885, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:37.368Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.406Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.445Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.490Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.490Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=58/928, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:37.559Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.598Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.635Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:37.673Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.674Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/938, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:37.725Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.764Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.799Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.842Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.887Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.934Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:37.975Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:37.976Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=58/979, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:38.019Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.059Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.103Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.145Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.191Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.232Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.272Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.313Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.351Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.393Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.435Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.477Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.516Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.563Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.608Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.645Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.684Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.728Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.765Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.806Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.841Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.882Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.918Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:38.959Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.000Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.039Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.077Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.120Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.156Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.192Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.229Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.266Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.302Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.340Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.381Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.418Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.458Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.498Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.538Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.575Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.609Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.645Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.679Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.715Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.758Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.798Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.841Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.879Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.916Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.955Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:39.989Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:40.027Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:40.062Z [DEBUG] High write ratio: blit=0, write=1717 (100.0% writes), screen=36x120
2026-01-17T17:47:40.102Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:40.103Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=58/979, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:40.151Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:40.187Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:40.227Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:40.272Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.273Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/938, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:40.319Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.356Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.392Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.440Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.481Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.522Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:40.523Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=58/939, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:40.578Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:40.616Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:40.656Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.657Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/885, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:40.705Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.745Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.785Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.830Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.889Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.928Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:40.964Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.000Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.043Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.086Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.122Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.158Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.197Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.235Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.273Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.313Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.356Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.395Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.434Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.471Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.471Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/885, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:41.512Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.551Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.590Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.634Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.669Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.703Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.744Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.783Z [DEBUG] High write ratio: blit=0, write=1719 (100.0% writes), screen=36x120
2026-01-17T17:47:41.824Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.825Z [DEBUG] Full reset (scrollback changes): scrollbackRows=7, changes=35/874, firstChangeY=0
  prev: "Welcome to Claude Code v2.1.12                                                                                          "
  next: "Welcome to Claude Code v2.1.12                                                                                          "
2026-01-17T17:47:41.872Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.913Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.949Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:41.986Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.026Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.066Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.107Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.145Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.187Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.226Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.264Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.299Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.338Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.373Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.425Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.462Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.500Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.538Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.573Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.609Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.647Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.684Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.726Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.767Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.806Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.850Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.889Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:42.971Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672062971
2026-01-17T17:47:42.971Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:47:42.994Z [DEBUG] Temp file written successfully, size: 1057 bytes
2026-01-17T17:47:42.994Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:47:42.994Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672062971 to C:\Users\danil\.claude.json
2026-01-17T17:47:42.996Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:47:43.011Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672063011
2026-01-17T17:47:43.011Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:47:43.014Z [DEBUG] Temp file written successfully, size: 1057 bytes
2026-01-17T17:47:43.015Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:47:43.015Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672063011 to C:\Users\danil\.claude.json
2026-01-17T17:47:43.015Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:47:43.063Z [DEBUG] High write ratio: blit=0, write=1729 (100.0% writes), screen=36x120
2026-01-17T17:47:43.176Z [DEBUG] High write ratio: blit=0, write=1150 (100.0% writes), screen=26x120
2026-01-17T17:47:43.176Z [DEBUG] Full reset (shrink->below): prevHeight=36, nextHeight=26, viewport=30
2026-01-17T17:47:43.261Z [DEBUG] High write ratio: blit=0, write=1150 (100.0% writes), screen=26x120
2026-01-17T17:47:58.545Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672078545
2026-01-17T17:47:58.545Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:47:58.561Z [DEBUG] Temp file written successfully, size: 1057 bytes
2026-01-17T17:47:58.561Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:47:58.561Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672078545 to C:\Users\danil\.claude.json
2026-01-17T17:47:58.568Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:47:59.065Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672079065
2026-01-17T17:47:59.065Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:47:59.075Z [DEBUG] Temp file written successfully, size: 1057 bytes
2026-01-17T17:47:59.076Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:47:59.076Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672079065 to C:\Users\danil\.claude.json
2026-01-17T17:47:59.084Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:47:59.522Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672079507
2026-01-17T17:47:59.523Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:47:59.535Z [DEBUG] Temp file written successfully, size: 1319 bytes
2026-01-17T17:47:59.535Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:47:59.535Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672079507 to C:\Users\danil\.claude.json
2026-01-17T17:47:59.539Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:48:00.292Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672080292
2026-01-17T17:48:00.292Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:48:00.296Z [DEBUG] Temp file written successfully, size: 1448 bytes
2026-01-17T17:48:00.296Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:48:00.296Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672080292 to C:\Users\danil\.claude.json
2026-01-17T17:48:00.297Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:48:00.635Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672080635
2026-01-17T17:48:00.635Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:48:00.645Z [DEBUG] Temp file written successfully, size: 1509 bytes
2026-01-17T17:48:00.645Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:48:00.645Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672080635 to C:\Users\danil\.claude.json
2026-01-17T17:48:00.647Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:48:00.729Z [DEBUG] Skipping Notification:auth_success hook execution - workspace trust not accepted
2026-01-17T17:48:07.030Z [DEBUG] High write ratio: blit=0, write=1160 (100.0% writes), screen=28x120
2026-01-17T17:48:12.175Z [DEBUG] Writing to temp file: C:\Users\danil\.claude.json.tmp.36068.1768672092175
2026-01-17T17:48:12.175Z [DEBUG] Preserving file permissions: 100666
2026-01-17T17:48:12.178Z [DEBUG] Temp file written successfully, size: 1580 bytes
2026-01-17T17:48:12.178Z [DEBUG] Applied original permissions to temp file
2026-01-17T17:48:12.178Z [DEBUG] Renaming C:\Users\danil\.claude.json.tmp.36068.1768672092175 to C:\Users\danil\.claude.json
2026-01-17T17:48:12.179Z [DEBUG] File C:\Users\danil\.claude.json written atomically
2026-01-17T17:48:12.220Z [DEBUG] [render] initYoga starting
